,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
1670,33412977,0.6,False,Centrum-West,52.38615,4.88665,Entire home/apt,4,2,2,10,195.0,1,1125,True,0,0,4.33,True,48.75,195.0,0.08,0.08,0.19,4.99,0.0,17781.129032258064
1671,33424512,0.67,False,Geuzenveld - Slotermeer,52.37328,4.821,Entire home/apt,4,2,6,6,150.0,4,30,True,0,0,4.5,False,37.5,600.0,0.07,0.13,0.18,4.99,0.057534246575342465,782.4657534246576
1672,33441780,0.88,True,Oud-Noord,52.38929,4.93728,Private room,4,1,2,5,186.0,2,100,True,2,3,4.92,True,46.5,372.0,0.07,0.07,0.2,4.99,0.0,995.1923076923077
1673,33503225,0.75,False,Osdorp,52.35778,4.79699,Entire home/apt,4,2,2,6,180.0,5,1125,True,0,0,5.0,False,45.0,900.0,0.08,0.13,0.2,4.99,0.0,900.0
1674,33504455,0.5,False,De Baarsjes - Oud-West,52.36846,4.86849,Entire home/apt,2,1,1,13,250.0,3,7,True,1,1,5.0,False,125.0,750.0,0.13,0.12,0.34,4.99,0.0027397260273972603,1250.0
1675,33516464,0.8,False,De Pijp - Rivierenbuurt,52.35633,4.89571,Entire home/apt,2,1,1,9,150.0,6,1125,True,2,1,5.0,False,75.0,900.0,0.06,0.2,0.17,4.99,0.00821917808219178,752.8219178082192
1676,33553227,0.81,True,De Pijp - Rivierenbuurt,52.34528,4.91054,Entire home/apt,2,1,1,3,141.0,2,7,True,2,2,5.0,False,70.5,282.0,0.08,0.13,0.17,4.99,0.42857142857142855,750.0
1677,33568150,0.6,False,Noord-West,52.41512,4.90072,Entire home/apt,2,1,1,7,150.0,4,1125,True,0,1,4.93,False,75.0,600.0,0.07,0.24,0.26,4.99,0.14794520547945206,750.0
1678,33571399,0.67,False,De Baarsjes - Oud-West,52.36724,4.8591,Entire home/apt,4,2,2,6,135.0,3,25,True,0,0,4.83,False,33.75,405.0,0.09,0.07,0.16,4.99,0.0,675.0
1679,33605770,0.59,False,De Pijp - Rivierenbuurt,52.35464,4.89793,Private room,2,1,2,10,231.0,1,1125,True,14,0,4.32,True,115.5,231.0,0.11,0.16,0.25,4.99,1.0,1079.2857142857142
1680,33633691,1.0,False,Westerpark,52.37667,4.87089,Entire home/apt,2,1,1,10,249.0,3,1125,True,0,0,4.91,False,124.5,747.0,0.07,0.13,0.18,4.99,0.43561643835616437,1251.849315068493
1681,33649321,1.0,False,De Baarsjes - Oud-West,52.3717,4.85317,Private room,3,1,2,5,86.0,3,1125,True,15,3,4.09,True,28.67,258.0,0.06,0.12,0.15,4.99,0.20192307692307693,550.0
1682,33660154,0.7,False,Centrum-West,52.38025,4.88227,Entire home/apt,2,1,1,17,298.0,3,14,True,1,2,4.96,False,149.0,894.0,0.06,0.23,0.2,4.99,0.0136986301369863,1492.945205479452
1683,33677630,0.5,False,IJburg - Zeeburgereiland,52.35656,4.9957,Entire home/apt,4,2,2,13,271.0,3,1125,True,0,0,5.0,False,67.75,813.0,0.11,0.29,0.23,4.99,0.052054794520547946,1350.13698630137
1684,33734417,1.0,True,Bijlmer-Centrum,52.3173,4.95538,Private room,4,1,2,5,134.0,1,7,True,4,2,4.55,False,33.5,134.0,0.06,0.15,0.14,4.99,0.23529411764705882,726.1764705882352
1685,33823199,0.29000000000000004,False,Oud-Noord,52.39246,4.9276,Private room,2,1,2,1,70.0,3,10,True,1,0,4.99,False,35.0,210.0,0.05,0.12,0.15,2.99,0.17534246575342466,416.83561643835617
1686,33875782,1.0,False,Noord-West,52.41801,4.89529,Entire home/apt,4,2,1,5,131.0,3,30,True,0,1,4.8,True,32.75,393.0,0.05,0.16,0.16,4.99,0.00821917808219178,653.4109589041096
1687,33877752,1.0,False,Noord-Oost,52.406845,4.932963,Entire home/apt,4,2,4,13,256.0,1,1125,True,7,1,5.0,False,64.0,256.0,0.12,0.16,0.17,4.99,0.09090909090909091,1286.5584415584415
1688,33889977,0.0,False,Zuid,52.351528,4.848477,Entire home/apt,3,2,2,9,300.0,6,1125,True,2,0,5.0,False,100.0,1800.0,0.1,0.21,0.14,4.99,0.07945205479452055,1523.3150684931506
1689,33904432,0.73,False,De Baarsjes - Oud-West,52.36559,4.87184,Entire home/apt,4,2,3,25,599.0,1,3,True,23,0,4.609999999999999,True,149.75,599.0,0.09,0.3,0.28,10.99,0.06301369863013699,2986.780821917808
1690,33926117,0.6,False,Slotervaart,52.359,4.82414,Entire home/apt,4,2,5,10,185.0,3,1125,True,0,0,5.0,False,46.25,555.0,0.08,0.21,0.21,4.99,0.0,925.0
1691,33932364,0.8300000000000001,False,Bos en Lommer,52.38005,4.84695,Entire home/apt,2,1,1,11,167.0,4,14,True,1,2,5.0,False,83.5,668.0,0.09,0.18,0.22,4.99,0.0027397260273972603,660.3561643835617
1692,33980766,1.0,True,De Baarsjes - Oud-West,52.36189,4.86455,Hotel room,3,2,2,10,203.0,1,1125,True,8,9,4.6,True,67.67,203.0,0.1,0.2,0.26,4.99,1.0,1695.0
1693,33986110,0.99,True,Centrum-Oost,52.37267,4.90286,Private room,2,1,1,4,120.0,3,1125,True,3,3,4.95,True,60.0,360.0,0.04,0.13,0.16,4.99,0.7041095890410959,618.1506849315068
1694,34008858,1.0,True,Oostelijk Havengebied - Indische Buurt,52.35962,4.9361,Private room,2,1,1,11,104.0,1,62,True,5,5,4.93,True,52.0,104.0,0.08,0.14,0.19,4.99,0.8181818181818182,554.5454545454545
1695,34032786,1.0,True,De Baarsjes - Oud-West,52.36189,4.86455,Hotel room,2,1,1,9,183.0,1,1125,True,10,1,4.79,True,91.5,183.0,0.07,0.18,0.21,4.99,1.0,1470.0
1696,34053070,1.0,False,Oostelijk Havengebied - Indische Buurt,52.370697,4.941571,Private room,2,1,1,8,90.0,3,1125,True,3,5,4.91,False,45.0,270.0,0.05,0.1,0.14,4.99,0.1232876712328767,514.2328767123288
1697,34070600,0.69,False,Oud-Noord,52.39205,4.92644,Entire home/apt,6,3,4,12,450.0,3,1125,True,0,0,4.18,True,75.0,1350.0,0.1,0.21,0.25,10.99,0.0027397260273972603,2299.3150684931506
1698,34087777,0.94,False,Zuid,52.34543,4.86498,Hotel room,4,2,2,9,190.0,1,1125,True,5,5,4.87,False,47.5,190.0,0.06,0.17,0.18,4.99,0.3333333333333333,1157.142857142857
1699,34137575,1.0,False,Westerpark,52.39266,4.8705,Entire home/apt,2,1,1,3,120.0,3,7,True,0,0,5.0,False,60.0,360.0,0.07,0.12,0.18,4.99,0.0,600.0
1700,34174819,1.0,True,Oud-Oost,52.35796,4.93609,Private room,2,1,1,5,98.0,1,60,True,4,4,4.87,True,49.0,98.0,0.05,0.12,0.15,4.99,0.7333333333333333,621.6666666666666
1701,34242751,1.0,False,IJburg - Zeeburgereiland,52.35454,4.99238,Entire home/apt,4,2,2,10,150.0,5,25,True,0,2,5.0,False,37.5,750.0,0.08,0.13,0.23,4.99,0.4547945205479452,797.7397260273973
1702,34268932,0.73,False,Oostelijk Havengebied - Indische Buurt,52.36576,4.93927,Entire home/apt,4,2,2,10,220.0,4,1125,True,3,0,4.89,False,55.0,880.0,0.05,0.2,0.25,4.99,0.043835616438356165,1100.0
1703,34274076,0.71,False,Oud-Oost,52.35609,4.90872,Entire home/apt,4,2,1,10,199.0,4,19,True,0,0,5.0,False,49.75,796.0,0.08,0.22,0.21,4.99,0.0,1023.6438356164383
1704,34349936,1.0,True,Centrum-West,52.37812,4.886629,Entire home/apt,2,1,1,2,218.0,3,60,True,2,1,4.7,True,109.0,654.0,0.09,0.12,0.22,4.99,0.27945205479452057,1090.0
1705,34349938,0.8800000000000001,True,Centrum-West,52.368629,4.881309,Entire home/apt,2,1,1,11,229.0,3,60,True,1,0,4.39,True,114.5,687.0,0.08,0.13,0.26,4.99,0.25205479452054796,1145.0
1706,34349941,1.0,True,Centrum-West,52.36886,4.88044,Entire home/apt,3,2,2,7,240.0,3,60,True,0,0,4.58,True,80.0,720.0,0.09,0.19,0.27,4.99,0.0,1200.0
1707,34349950,1.0,True,Centrum-West,52.37812,4.886629,Entire home/apt,2,1,1,2,209.0,3,60,True,2,1,4.81,True,104.5,627.0,0.05,0.2,0.22,4.99,0.29315068493150687,1045.0
1708,34382716,1.0,True,Oud-Oost,52.35869,4.91334,Entire home/apt,2,1,1,4,70.0,5,14,True,0,0,4.4399999999999995,False,35.0,350.0,0.06,0.14,0.16,2.99,0.0,390.16438356164383
1709,34392876,0.3,False,IJburg - Zeeburgereiland,52.35569,4.9959,Entire home/apt,6,3,2,4,180.0,4,10,True,0,0,5.0,False,30.0,720.0,0.08,0.1,0.17,4.99,0.16712328767123288,900.0
1710,34463121,0.5,False,De Baarsjes - Oud-West,52.36896,4.87603,Entire home/apt,2,1,1,7,160.0,5,1125,True,0,0,5.0,False,80.0,800.0,0.09,0.27,0.2,4.99,0.0,800.0
1711,34539389,0.88,False,Bos en Lommer,52.37558,4.83907,Entire home/apt,2,1,1,5,105.0,3,28,True,0,0,4.92,False,52.5,315.0,0.08,0.19,0.19,4.99,0.0,525.0
1712,34558486,1.0,True,De Baarsjes - Oud-West,52.36121,4.85949,Private room,2,1,1,7,141.0,3,35,True,1,7,4.87,False,70.5,423.0,0.06,0.13,0.15,4.99,0.045845272206303724,496.60458452722065
1713,34587245,0.41999999999999993,True,Centrum-West,52.36997,4.88255,Private room,2,1,1,7,250.0,1,31,True,1,1,4.94,True,125.0,250.0,0.15,0.13,0.19,4.99,0.6638888888888889,1314.8055555555557
1714,34611784,0.10999999999999999,False,Centrum-West,52.3769,4.88125,Entire home/apt,3,2,2,14,450.0,4,21,True,0,0,4.78,True,150.0,1800.0,0.11,0.15,0.21,10.99,0.1780821917808219,1938.2191780821918
1715,34640050,1.0,True,Centrum-Oost,52.36784,4.90726,Private room,4,1,3,16,469.0,2,180,True,3,9,4.14,True,117.25,938.0,0.08,0.23,0.23,10.99,1.0,5951.521739130435
1716,34646769,0.9,False,De Baarsjes - Oud-West,52.36947,4.85533,Entire home/apt,4,2,2,17,160.0,3,30,True,0,0,4.89,False,40.0,480.0,0.07,0.14,0.16,4.99,0.0,800.0
1717,34677557,1.0,False,De Baarsjes - Oud-West,52.36393,4.87532,Entire home/apt,4,2,4,15,449.0,3,17,True,0,0,4.22,False,112.25,1347.0,0.1,0.24,0.22,10.99,0.4575342465753425,2241.753424657534
1718,34714475,0.41000000000000003,False,Oud-Oost,52.36112222163683,4.916616539321116,Entire home/apt,2,1,1,12,140.0,5,1125,True,0,1,5.0,False,70.0,700.0,0.06,0.13,0.19,4.99,0.0,700.0
1719,34750770,0.94,True,Centrum-West,52.37646,4.89361,Private room,4,1,3,4,271.0,4,1125,True,8,2,4.9,False,67.75,1084.0,0.15,0.15,0.3,4.99,0.10136986301369863,754.4383561643835
1720,34798355,0.6,False,Centrum-Oost,52.36004,4.89814,Entire home/apt,4,2,2,20,350.0,1,125,True,6,4,4.78,True,87.5,350.0,0.07,0.13,0.15,4.99,0.7959183673469388,1750.0
1721,34830481,0.8300000000000001,False,IJburg - Zeeburgereiland,52.37211,4.96944,Entire home/apt,4,2,2,11,149.0,3,20,True,0,0,4.92,False,37.25,447.0,0.08,0.15,0.18,4.99,0.0,745.9589041095891
1722,34936516,0.79,False,Zuid,52.35373,4.85667,Entire home/apt,4,2,2,2,175.0,4,7,True,1,0,4.75,False,43.75,700.0,0.08,0.26,0.16,4.99,0.0027397260273972603,875.0
1723,34982496,0.0,False,De Baarsjes - Oud-West,52.36814,4.86409,Entire home/apt,4,2,2,14,300.0,4,1125,True,0,0,5.0,False,75.0,1200.0,0.09,0.14,0.3,4.99,0.0,1500.0
1724,34999754,0.8300000000000001,True,Centrum-West,52.37554,4.88149,Entire home/apt,4,2,3,24,750.0,3,28,True,0,0,4.92,True,187.5,2250.0,0.09,0.2,0.3,10.99,0.005479452054794521,3750.0
1725,35104980,0.6199999999999999,False,Centrum-West,52.37264,4.89288,Entire home/apt,4,2,2,18,441.0,3,7,True,0,0,4.79,True,110.25,1323.0,0.07,0.27,0.24,10.99,0.2547945205479452,2203.4931506849316
1726,35118660,0.67,False,IJburg - Zeeburgereiland,52.36424,4.98257,Entire home/apt,6,3,4,14,350.0,3,1125,True,0,0,4.5,False,58.33,1050.0,0.11,0.08,0.28,4.99,0.26301369863013696,1824.1780821917807
1727,35119963,1.0,True,Centrum-West,52.36972,4.88076,Entire home/apt,4,2,2,8,293.0,7,365,True,10,2,4.72,False,73.25,2051.0,0.09,0.23,0.22,4.99,0.31232876712328766,1635.986301369863
1728,35157940,1.0,True,Noord-West,52.411499,4.916014,Private room,2,1,1,5,80.0,3,15,True,4,4,4.8,True,40.0,240.0,0.05,0.15,0.16,4.99,0.19230769230769232,342.0673076923077
1729,35162748,0.61,False,Oud-Noord,52.39037,4.9102,Entire home/apt,2,1,1,3,120.0,5,1125,True,0,1,4.0,False,60.0,600.0,0.08,0.17,0.13,4.99,0.0410958904109589,603.082191780822
1730,35176175,0.8300000000000001,False,De Baarsjes - Oud-West,52.35984,4.85391,Entire home/apt,4,2,2,5,200.0,1,20,True,0,0,4.5,False,50.0,200.0,0.09,0.26,0.25,4.99,0.0,1106.0919540229886
1731,35256770,0.97,False,Oud-Noord,52.39576,4.91687,Entire home/apt,3,2,2,9,200.0,3,1125,True,0,0,5.0,False,66.67,600.0,0.11,0.21,0.27,4.99,0.0,1000.0
1732,35302424,0.37,False,De Pijp - Rivierenbuurt,52.3566,4.8953,Entire home/apt,4,2,3,14,215.0,3,16,True,0,1,4.93,False,53.75,645.0,0.08,0.17,0.29,4.99,0.00821917808219178,1190.958904109589
1733,35338083,1.0,False,Oud-Oost,52.36269,4.92311,Entire home/apt,2,1,1,8,176.0,4,1125,True,6,0,4.62,False,88.0,704.0,0.07,0.2,0.19,4.99,0.01643835616438356,727.6027397260274
1734,35344798,0.0,False,De Pijp - Rivierenbuurt,52.3566,4.89739,Entire home/apt,4,2,4,6,185.0,3,14,True,0,0,5.0,False,46.25,555.0,0.09,0.25,0.18,4.99,0.0,925.0
1735,35362184,0.67,False,Noord-West,52.41632,4.89848,Entire home/apt,4,2,2,6,180.0,4,25,True,0,0,5.0,False,45.0,720.0,0.07,0.2,0.21,4.99,0.00821917808219178,900.0
1736,35364203,1.0,False,Oud-Oost,52.35029,4.91325,Entire home/apt,4,2,2,6,198.0,14,30,True,0,0,5.0,False,49.5,2772.0,0.09,0.18,0.19,4.99,0.049315068493150684,906.4383561643835
1737,35367206,0.7000000000000001,False,De Baarsjes - Oud-West,52.36468,4.86633,Entire home/apt,2,1,1,14,200.0,3,35,True,4,1,4.94,False,100.0,600.0,0.06,0.1,0.23,4.99,0.010958904109589041,1057.041095890411
1738,35367353,0.43,False,De Pijp - Rivierenbuurt,52.35582,4.90405,Entire home/apt,2,1,1,9,200.0,3,21,True,1,1,5.0,False,100.0,600.0,0.1,0.21,0.29,4.99,0.2,1241.3013698630136
1739,35367609,0.06,False,De Pijp - Rivierenbuurt,52.34606,4.89752,Entire home/apt,4,2,2,10,239.0,3,1125,True,2,0,5.0,False,59.75,717.0,0.05,0.2,0.2,4.99,0.09863013698630137,1237.7671232876712
1740,35377203,1.0,False,Noord-Oost,52.3967,4.93892,Entire home/apt,4,2,2,5,104.0,3,30,True,0,0,5.0,False,26.0,312.0,0.06,0.16,0.18,4.99,0.021917808219178082,793.8904109589041
1741,35394324,0.99,False,Oud-Oost,52.35358,4.91353,Hotel room,2,1,1,14,276.0,1,1125,True,27,6,4.76,True,138.0,276.0,0.05,0.21,0.28,4.99,0.6666666666666666,1635.0
1742,35396160,0.2,False,De Baarsjes - Oud-West,52.36014,4.86041,Entire home/apt,2,1,1,3,139.0,5,1125,True,0,0,4.6,False,69.5,695.0,0.07,0.09,0.22,4.99,0.1780821917808219,695.0
1743,35421073,0.47000000000000003,False,De Baarsjes - Oud-West,52.3666,4.87301,Entire home/apt,2,1,1,8,175.0,3,20,True,0,1,5.0,False,87.5,525.0,0.08,0.19,0.14,4.99,0.005479452054794521,875.0
1744,35484494,0.5,False,De Baarsjes - Oud-West,52.36374,4.85257,Entire home/apt,2,1,1,6,150.0,3,1125,True,0,0,4.71,False,75.0,450.0,0.07,0.21,0.27,4.99,0.0,750.0
1745,35507173,1.0,False,De Baarsjes - Oud-West,52.37197,4.87308,Entire home/apt,2,1,1,8,99.0,6,1125,True,0,0,4.73,False,49.5,594.0,0.05,0.12,0.15,4.99,0.0,495.0
1746,35526085,0.72,False,Centrum-Oost,52.36746,4.90727,Entire home/apt,4,2,3,11,120.0,3,1125,True,0,1,4.9,False,30.0,360.0,0.07,0.17,0.18,4.99,0.0027472527472527475,668.0906593406594
1747,35610949,0.99,False,De Baarsjes - Oud-West,52.36556,4.87667,Entire home/apt,2,1,1,6,165.0,2,14,True,0,2,4.79,False,82.5,330.0,0.07,0.22,0.28,4.99,0.0273972602739726,996.1095890410959
1748,35612947,0.86,False,Bos en Lommer,52.3752,4.84719,Entire home/apt,2,1,1,11,96.0,1,15,True,0,0,5.0,False,48.0,96.0,0.05,0.1,0.17,4.99,0.6875,981.25
1749,35628530,0.29,False,Bos en Lommer,52.38087,4.84922,Entire home/apt,4,2,5,14,189.0,3,1125,True,0,0,5.0,False,47.25,567.0,0.08,0.13,0.2,4.99,0.0,945.0
1750,35632302,0.99,False,Oud-Oost,52.36181,4.9194,Hotel room,2,1,1,12,195.0,1,1125,True,22,0,4.39,True,97.5,195.0,0.07,0.15,0.23,4.99,1.0,1413.3333333333333
1751,35632344,0.99,False,Oud-Oost,52.36192,4.91966,Private room,4,1,4,11,346.0,1,1125,True,25,1,4.6,True,86.5,346.0,0.09,0.23,0.28,4.99,1.0,1446.6666666666667
1752,35634457,0.63,False,Zuid,52.35122,4.84653,Entire home/apt,2,1,1,4,165.0,3,21,True,0,0,5.0,False,82.5,495.0,0.07,0.18,0.18,4.99,0.0,825.0
1753,35637048,0.5,False,Oostelijk Havengebied - Indische Buurt,52.3611,4.94256,Entire home/apt,4,2,2,9,200.0,28,1111,True,0,0,5.0,False,50.0,5600.0,0.08,0.24,0.22,4.99,0.0,1000.0
1754,35644860,0.67,False,De Baarsjes - Oud-West,52.36628,4.86292,Entire home/apt,5,3,3,7,180.0,5,1125,True,0,0,5.0,False,36.0,900.0,0.08,0.21,0.2,4.99,0.3589041095890411,1034.4246575342465
1755,35659168,1.0,False,Noord-Oost,52.39631,4.92445,Entire home/apt,5,3,4,9,180.0,4,14,True,0,0,4.67,False,36.0,720.0,0.06,0.27,0.15,4.99,0.0,968.5616438356165
1756,35693822,0.75,False,De Baarsjes - Oud-West,52.36969,4.86904,Entire home/apt,4,2,3,8,195.0,6,7,True,0,0,5.0,False,48.75,1170.0,0.08,0.16,0.21,4.99,0.00821917808219178,1002.3835616438356
1757,35724107,0.0,False,De Pijp - Rivierenbuurt,52.35745,4.89476,Entire home/apt,2,1,1,6,198.0,5,35,True,0,0,5.0,False,99.0,990.0,0.06,0.18,0.25,4.99,0.0,990.0
1758,35732109,0.59,False,De Pijp - Rivierenbuurt,52.3417,4.89547,Private room,2,1,1,7,123.0,3,15,True,23,0,4.87,False,61.5,369.0,0.06,0.18,0.17,4.99,0.06575342465753424,606.8493150684932
1759,35764214,0.8300000000000001,False,De Baarsjes - Oud-West,52.37036,4.85032,Entire home/apt,2,1,4,9,124.0,3,1125,True,0,0,5.0,False,62.0,372.0,0.05,0.19,0.17,4.99,0.00821917808219178,689.8219178082192
1760,35822324,0.49,False,De Pijp - Rivierenbuurt,52.35459,4.90052,Entire home/apt,5,3,5,4,200.0,2,1125,True,0,2,4.73,False,40.0,400.0,0.07,0.19,0.28,4.99,0.016129032258064516,1078.6290322580646
1761,35825085,0.64,False,De Pijp - Rivierenbuurt,52.3547,4.88684,Entire home/apt,3,2,1,5,140.0,4,30,True,0,0,4.8,True,46.67,560.0,0.06,0.12,0.15,4.99,0.0,700.0
1762,35826322,0.88,False,Centrum-West,52.37364,4.89877,Entire home/apt,2,1,1,16,350.0,3,1125,True,29,0,5.0,True,175.0,1050.0,0.1,0.22,0.24,4.99,0.2273972602739726,1862.1917808219177
1763,35855405,0.99,False,Oud-Oost,52.35962,4.91985,Private room,4,1,4,18,404.0,1,1125,True,26,2,4.29,True,101.0,404.0,0.14,0.21,0.24,10.99,1.0,1475.0
1764,35859555,0.28,False,Centrum-West,52.37113,4.87501,Private room,4,1,3,10,180.0,1,1125,True,7,1,4.41,True,45.0,180.0,0.08,0.19,0.25,4.99,0.29863013698630136,804.3013698630137
1765,35860119,1.0,False,De Baarsjes - Oud-West,52.37137,4.87358,Private room,4,1,3,10,192.0,1,1125,True,3,1,4.0,True,48.0,192.0,0.07,0.22,0.23,4.99,0.3287671232876712,863.3150684931506
1766,35889138,0.65,True,Zuid,52.34998,4.84919,Private room,2,1,1,8,100.0,3,6,True,0,5,4.83,False,50.0,300.0,0.07,0.12,0.19,4.99,0.0,499.2054794520548
1767,35925638,0.58,False,Geuzenveld - Slotermeer,52.37552,4.82061,Entire home/apt,4,2,4,5,190.0,3,14,True,0,0,5.0,False,47.5,570.0,0.07,0.16,0.18,4.99,0.4794520547945205,950.0
1768,35927687,0.99,False,Oud-Oost,52.36054,4.91984,Shared room,1,1,2,1,72.0,1,1125,True,27,4,4.26,True,72.0,72.0,0.09,0.12,0.17,2.99,1.0,450.0
1769,36090396,1.0,False,Gaasperdam - Driemond,52.29125,4.97029,Entire home/apt,4,2,3,1,115.0,4,10,True,0,0,5.0,True,28.75,460.0,0.06,0.16,0.18,4.99,0.0,575.0
1770,36111700,0.6900000000000001,False,Buitenveldert - Zuidas,52.335,4.87115,Entire home/apt,2,1,1,6,125.0,3,1125,True,5,0,4.5,False,62.5,375.0,0.08,0.14,0.21,4.99,0.0136986301369863,660.2602739726027
1771,36143549,1.0,False,De Baarsjes - Oud-West,52.36769,4.86749,Entire home/apt,2,1,1,7,180.0,3,1125,True,1,0,5.0,False,90.0,540.0,0.06,0.11,0.21,4.99,0.052054794520547946,908.2191780821918
1772,36256397,0.43999999999999995,False,Centrum-Oost,52.36838,4.93196,Entire home/apt,2,1,1,3,100.0,8,14,True,0,0,5.0,False,50.0,800.0,0.06,0.12,0.2,4.99,0.00821917808219178,500.0
1773,36258613,0.41,False,Zuid,52.34626,4.86105,Entire home/apt,2,1,1,2,165.0,5,35,True,0,1,4.93,False,82.5,825.0,0.08,0.11,0.15,4.99,0.005479452054794521,825.0
1774,36259851,0.33,False,Noord-West,52.41209,4.90662,Entire home/apt,6,3,3,8,240.0,3,14,True,0,0,4.5,False,40.0,720.0,0.09,0.16,0.21,4.99,0.16164383561643836,1200.6301369863013
1775,36291783,1.0,False,Westerpark,52.37454,4.87386,Entire home/apt,2,1,1,10,250.0,5,1125,True,0,0,0.0,False,125.0,1250.0,0.12,0.28,0.21,4.99,0.038356164383561646,1251.2328767123288
1776,36301731,0.78,False,Zuid,52.35491,4.88664,Entire home/apt,2,1,1,10,229.0,2,1125,True,3,3,4.95,False,114.5,458.0,0.11,0.19,0.25,4.99,0.06790123456790123,1148.611111111111
1777,36309359,0.71,False,Oud-Noord,52.38581,4.91543,Entire home/apt,4,2,1,6,115.0,3,1125,True,0,0,5.0,False,28.75,345.0,0.06,0.14,0.17,4.99,0.0,615.8219178082192
1778,36310632,0.77,False,Centrum-Oost,52.36312,4.89964,Entire home/apt,2,1,1,7,135.0,3,30,True,0,0,4.9,True,67.5,405.0,0.05,0.15,0.19,4.99,0.0,735.4109589041096
1779,36324929,1.0,False,Oud-Noord,52.39646,4.90676,Entire home/apt,2,1,2,8,116.0,3,21,True,0,1,4.75,False,58.0,348.0,0.07,0.1,0.19,4.99,0.0,614.4520547945206
1780,36342920,0.8099999999999999,False,Centrum-West,52.3826,4.88612,Shared room,4,1,3,13,325.0,2,90,True,4,1,4.75,False,81.25,650.0,0.09,0.23,0.18,4.99,0.0033222591362126247,1598.0730897009967
1781,36346375,0.5,False,De Baarsjes - Oud-West,52.362331,4.855101,Entire home/apt,2,1,3,2,125.0,4,7,True,0,0,5.0,False,62.5,500.0,0.07,0.06,0.15,4.99,0.0,625.0
1782,36347815,1.0,False,Oostelijk Havengebied - Indische Buurt,52.36222,4.93954,Entire home/apt,2,1,1,10,246.0,4,9,True,14,0,4.33,False,123.0,984.0,0.04,0.18,0.23,4.99,0.038356164383561646,894.6164383561644
1783,36377994,0.8800000000000001,True,Centrum-Oost,52.37309,4.90847,Private room,3,1,2,10,125.0,3,1125,True,3,6,4.95,True,41.67,375.0,0.05,0.17,0.18,4.99,0.1095890410958904,694.6575342465753
1784,36445013,0.96,True,Oud-Noord,52.3832,4.91855,Private room,2,1,1,5,96.0,1,1125,True,11,4,4.91,False,48.0,96.0,0.05,0.09,0.14,4.99,0.6153846153846154,665.3846153846154
1785,36446524,0.19,False,Centrum-West,52.36778,4.88123,Entire home/apt,4,2,1,9,191.0,3,1125,True,4,0,4.0,False,47.75,573.0,0.09,0.18,0.23,4.99,0.9178082191780822,953.3561643835617
1786,36469116,0.6900000000000001,False,De Pijp - Rivierenbuurt,52.35777,4.89443,Entire home/apt,2,1,1,6,150.0,3,14,True,1,0,4.94,True,75.0,450.0,0.07,0.17,0.23,4.99,0.0027397260273972603,825.4794520547945
1787,36556540,0.87,False,Centrum-West,52.3805,4.89165,Entire home/apt,4,2,2,8,200.0,3,7,True,0,0,4.88,False,50.0,600.0,0.1,0.16,0.22,4.99,0.0,1000.0
1788,36559163,0.52,False,De Pijp - Rivierenbuurt,52.35319,4.90012,Entire home/apt,2,1,1,8,220.0,3,1125,True,5,0,4.9,False,110.0,660.0,0.09,0.16,0.18,4.99,0.0273972602739726,1100.0
1789,36561057,0.74,False,De Pijp - Rivierenbuurt,52.35183,4.90542,Entire home/apt,4,2,4,12,295.0,3,1125,True,0,2,5.0,False,73.75,885.0,0.08,0.18,0.26,4.99,0.0684931506849315,1521.0684931506848
1790,36561668,1.0,True,Centrum-West,52.37938,4.88802,Entire home/apt,2,1,2,3,121.0,2,5,True,3,4,4.98,False,60.5,242.0,0.06,0.11,0.14,4.99,0.0,663.8571428571429
1791,36617193,0.8700000000000001,False,Oud-Noord,52.39307,4.91407,Entire home/apt,2,1,1,10,165.0,3,1125,True,0,0,5.0,False,82.5,495.0,0.09,0.16,0.19,4.99,0.0,825.0
1792,36617492,1.0,False,De Baarsjes - Oud-West,52.37212,4.85364,Private room,3,1,2,2,70.0,3,1125,True,0,0,3.5500000000000003,True,23.33,210.0,0.04,0.13,0.16,2.99,0.0,350.0
1793,36697451,0.8,False,IJburg - Zeeburgereiland,52.37165,4.96391,Entire home/apt,2,1,1,9,118.0,7,179,True,17,0,4.64,False,59.0,826.0,0.06,0.14,0.19,4.99,0.04657534246575343,544.3150684931506
1794,36711377,0.18999999999999997,False,Centrum-West,52.37089,4.88412,Entire home/apt,2,1,1,5,294.0,3,365,True,14,0,4.8,False,147.0,882.0,0.08,0.2,0.13,4.99,0.5178082191780822,1353.972602739726
1795,36732140,1.0,True,Watergraafsmeer,52.35536,4.93027,Private room,2,1,2,1,95.0,4,15,True,5,1,4.87,True,47.5,380.0,0.05,0.12,0.17,4.99,0.058333333333333334,454.3888888888889
1796,36756084,0.8,False,Slotervaart,52.34783,4.83652,Entire home/apt,4,2,2,7,200.0,3,14,True,0,0,4.82,False,50.0,600.0,0.12,0.15,0.24,4.99,0.0,1000.0
